MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,0,37,0,58413,0,0,28,2,0,0,59373,24908,53901,28739,30792
19660,30801,55295,31675,28835,0,48,0,57383,0,0,37,3,0,0,58413,24496,53865,28732,30790
19660,30801,55295,31675,28835,0,60,0,56293,0,0,48,4,0,0,57383,24056,53829,28726,30789
19660,30801,55295,31675,28835,0,72,0,55153,0,0,59,5,0,0,56293,23591,53793,28721,30788
19660,30801,55295,31675,28835,0,86,0,53953,0,0,72,6,0,0,55153,23105,53757,28715,30787
19660,30801,55295,31675,28835,0,102,0,52703,0,0,86,7,0,0,53953,22595,53722,28710,30785
19660,30801,55295,31675,28835,0,119,0,51403,0,0,102,8,0,0,52703,22064,53686,28705,30784
19660,30801,55295,31675,28835,0,136,0,50053,0,0,118,10,0,0,51403,21512,53650,28700,30783
19660,30801,55295,31675,28835,0,155,0,48653,0,0,136,11,0,0,50053,20940,53615,28695,30782
19660,30801,55295,31675,28835,0,176,0,47213,0,0,155,13,0,0,48653,20347,53579,28691,30780
19660,30801,55295,31675,28835,0,198,0,45733,0,0,176,14,0,0,47213,19738,53544,28687,30779
19660,30801,55295,31675,28835,2735,221,0,44223,0,0,198,16,0,0,45733,19113,53509,28684,30778
19660,30801,55295,31675,28835,8659,246,0,42673,2734,3503,221,18,0,0,44223,18475,53474,28680,30776
19660,30801,55295,31675,28835,17844,272,0,41092,8659,11091,246,20,0,0,42672,17823,53439,28677,30775
19660,30801,55295,31675,28835,33668,299,0,39492,21163,27109,272,23,0,0,41092,17159,53409,28675,30774
19660,30801,55295,31675,28835,49518,326,0,37872,33668,43126,299,25,0,0,39492,16490,53388,28673,30774
19660,30801,55295,31675,28835,65535,354,0,36232,49518,63428,326,27,0,0,37872,15816,53387,28671,30773
19660,30801,55295,31675,28835,65535,381,0,34572,65535,65535,354,30,0,0,36232,15138,53406,28669,30774
19660,30801,55295,31675,28835,65535,408,0,32902,65535,65535,381,32,0,0,34572,14454,53450,28668,30774
19660,30801,55295,31675,28835,65535,434,0,31232,65535,65535,408,34,0,0,32902,13765,53519,28668,30775
19660,30801,55295,31675,28835,65535,459,0,29552,65535,65535,434,36,0,0,31232,13075,53589,28667,30776
19660,30801,55295,31675,28835,65535,484,0,27872,65535,65535,459,38,0,0,29552,12380,53658,28667,30776
19660,30801,55295,31675,28835,65535,507,0,26202,65535,65535,483,41,0,0,27872,11684,53728,28668,30777
19660,30801,55295,31675,28835,65535,530,0,24542,65535,65535,507,43,0,0,26202,10991,53797,28669,30778
19660,30801,55295,31675,28835,65535,552,0,22892,65535,65535,530,45,0,0,24542,10302,53866,28670,30779
19660,30801,55295,31675,28835,65535,574,0,21262,65535,65535,552,46,0,0,22892,9616,53936,28672,30779
19660,30801,55295,31675,28835,65535,595,0,19651,65535,65535,574,48,0,0,21261,8937,54006,28674,30780
19660,30801,55295,31675,28835,65535,615,0,18061,65535,65535,595,50,0,0,19651,8265,54075,28676,30781
19660,30801,55295,31675,28835,65535,635,0,16501,65535,65535,615,52,0,0,18061,7601,54145,28679,30781
19660,30801,55295,31675,28835,65535,654,0,14981,65535,65535,635,53,0,0,16501,6949,54214,28683,30782
19660,30801,55295,31675,28835,65535,672,0,13491,65535,65535,654,55,0,0,14981,6314,54284,28686,30783
19660,30801,55295,31675,28835,65535,689,0,12041,65535,65535,671,57,0,0,13491,5689,54354,28690,30783
