MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24064,41749,65535,30852
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24057,41724,65535,30851
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24049,41700,65535,30850
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24042,41675,65535,30849
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24034,41651,65535,30848
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24027,41626,65535,30846
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24020,41602,65535,30845
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24012,41577,65535,30844
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,24005,41553,65535,30843
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23997,41528,65535,30842
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23990,41504,65535,30841
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23982,41479,65535,30840
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23975,41455,65535,30839
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23968,41431,65535,30838
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23960,41406,65535,30837
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23945,41358,65535,30835
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23945,41358,65535,30834
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23931,41309,65535,30833
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23923,41285,65535,30831
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23916,41261,65535,30830
