MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12043,26507,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12138,26508,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12244,26509,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12337,26509,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12442,26510,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12535,26511,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12640,26512,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12735,26512,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12835,26513,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,12943,26514,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13039,26515,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13134,26516,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13232,26517,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13336,26517,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13359,26518,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13472,26519,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13628,26520,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13730,26521,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13827,26522,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13876,26522,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,13953,26523,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14051,26524,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14150,26525,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14249,26526,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14348,26527,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14446,26528,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14545,26529,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14643,26530,31742
